2.22045e-16, 1.11022e-16
4.44089e-16, 1.11022e-16
8.88178e-16, 1.11022e-16
1.77636e-15, 1.11022e-16
3.55271e-15, 1.11022e-16
7.10543e-15, 1.11022e-16
1.42109e-14, 1.11022e-16
2.84217e-14, 1.11022e-16
5.68434e-14, 1.11022e-16
1.13687e-13, 1.11022e-16
2.27374e-13, 1.11022e-16
4.54747e-13, 1.11022e-16
9.09495e-13, 1.11022e-16
1.81899e-12, 1.11022e-16
3.63798e-12, 0
7.27596e-12, 0
1.45519e-11, 2.66454e-14
2.91038e-11, 2.67564e-14
5.82077e-11, 2.69784e-14
1.16415e-10, 2.75335e-14
2.32831e-10, 3.14193e-14
4.65661e-10, 3.55271e-14
9.31323e-10, 4.72955e-14
1.86265e-09, 1.1191e-13
3.72529e-09, 1.05349e-12
7.45058e-09, 1.27054e-12
1.49012e-08, 3.12628e-12
2.98023e-08, 3.07069e-11
5.96046e-08, 3.47272e-11
1.19209e-07, 7.05788e-11
2.38419e-07, 1.28442e-10
4.76837e-07, 1.04688e-09
9.53674e-07, 1.24965e-09
1.90735e-06, 2.75408e-09
3.8147e-06, 2.76379e-08
7.62939e-06, 2.98544e-08
1.52588e-05, 5.50318e-08
3.05176e-05, 1.01126e-07
6.10352e-05, 4.94755e-08
0.00012207, 1.65576e-06
0.000244141, 3.19011e-05
0.000488281, 2.91655e-05
0.000976562, 2.91655e-05
0.00195312, 2.91655e-05
0.00390625, 1.69631e-05
0.0078125, 0.000190425
0.015625, 0.000190425
0.03125, 0.000190425
0.0625, 0.000190425
0.125, 0.000190425
0.25, 0.000190425
0.5, 0.000190425
1, 0.000190425
